Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"3359",6,4,2,1,2,2,43,102,149,192,151,145,138,146,166,157,150,137,154,118,51,45,30,7
"3660",35,25,8,5,1,37,62,87,237,288,210,161,189,182,191,174,187,313,361,268,178,110,101,56
"516",30,10,7,10,0,3,21,75,271,352,133,85,97,83,111,92,115,170,162,114,71,73,55,32
"3316",15,6,2,4,0,6,4,23,21,24,34,31,32,31,33,38,69,95,91,82,74,51,36,25
"392",36,13,1,3,1,15,13,145,200,217,101,97,122,166,144,163,148,215,213,172,121,79,50,50
"336",66,33,25,20,13,4,17,88,179,238,226,258,347,324,319,305,356,469,490,413,273,232,175,112
"3129",36,22,7,5,3,35,58,104,206,232,159,128,166,203,192,193,175,255,296,229,132,93,83,61
"504",128,90,75,33,23,25,147,172,236,224,229,229,343,355,370,395,473,796,793,576,408,319,332,205
"3675",12,10,2,1,0,2,9,17,27,49,35,59,54,41,71,49,66,99,136,85,63,48,60,24
"3403",17,12,3,0,2,0,27,58,103,79,55,60,41,48,39,57,66,72,89,85,50,52,51,44
"523",15,20,9,9,5,4,14,74,217,295,155,162,147,142,200,234,321,403,303,164,89,57,53,42
"3508",47,15,4,3,7,20,45,40,128,102,59,48,72,64,73,76,73,137,134,133,107,61,92,36
"433",130,67,41,21,19,14,64,85,121,109,117,157,205,206,221,283,330,543,787,388,343,274,260,189
"3529",52,40,23,17,3,5,7,30,28,58,43,42,53,57,54,79,70,112,123,147,111,103,83,51
"3136",4,0,1,3,3,10,40,91,182,139,135,176,220,178,220,195,215,176,170,85,49,27,14,15
"335",17,12,8,9,15,25,56,130,265,354,292,230,219,272,215,265,267,333,319,196,96,75,61,33
"280",24,18,6,8,8,3,12,111,156,151,127,149,190,193,166,186,219,296,272,191,169,109,88,64
"369",37,19,19,10,7,6,16,115,131,83,101,125,194,197,188,215,241,422,422,354,275,158,136,85
"3427",24,15,15,15,3,37,145,310,578,563,395,347,383,452,370,419,443,557,569,430,267,114,74,43
"3289",10,1,5,1,3,4,4,20,57,46,42,54,63,56,90,73,98,187,200,158,139,65,56,33
"357",27,17,2,10,2,3,80,60,137,198,159,143,187,164,175,180,176,281,218,173,135,73,49,43
"3284",5,19,5,2,0,10,6,29,43,52,36,62,76,69,79,77,85,138,200,140,80,57,36,21
"473",68,17,11,9,3,2,22,48,114,138,150,133,160,164,178,195,183,268,424,374,257,183,120,107
"3623",5,2,1,0,0,16,3,9,56,77,61,37,30,40,34,57,55,55,61,55,44,16,14,9
"406",31,18,5,8,1,12,24,53,63,128,103,105,106,101,141,130,143,196,269,236,154,131,96,62
"3621",15,8,3,0,0,1,1,0,6,3,6,17,12,20,21,16,29,25,30,27,26,24,17,11
"3496",17,11,2,3,9,0,4,39,78,47,42,43,62,69,65,78,95,116,132,111,100,60,45,26
"251",81,46,23,16,13,13,36,154,333,429,338,340,372,371,376,377,400,485,596,516,369,264,220,132
"3443",5,2,1,0,0,16,129,151,151,134,103,82,99,144,113,97,103,128,96,61,29,16,17,9
"3542",9,2,2,0,0,1,1,28,64,60,56,49,50,44,30,56,41,38,54,47,34,22,26,16
"3145",18,6,5,1,1,12,12,66,58,58,79,84,80,121,101,107,112,202,169,142,94,81,33,25
"3345",3,1,0,0,4,32,91,143,204,102,59,32,50,42,44,41,33,50,63,29,20,14,12,4
"268",34,28,16,3,4,38,110,117,425,379,213,244,246,274,289,298,263,407,392,258,137,114,76,82
"411",26,25,12,10,9,5,14,72,47,44,58,85,94,110,126,118,180,222,308,215,119,72,39,53
"3649",25,8,1,2,1,1,1,24,16,35,21,13,17,30,19,13,29,39,52,47,31,25,16,17
"3296",23,12,5,2,3,28,36,23,53,51,42,48,70,56,72,66,114,140,158,230,147,56,69,27
"3126",22,4,5,6,2,2,20,54,149,176,80,78,75,91,98,74,91,166,167,94,81,63,42,20
"3518",23,4,9,4,6,2,14,69,56,86,68,59,77,79,74,58,110,104,157,146,104,94,46,34
"3147",53,14,18,9,5,41,86,113,230,178,168,193,262,282,245,294,330,506,600,456,315,187,125,74
"3495",12,3,5,0,2,1,4,8,28,14,25,24,17,27,30,16,31,45,45,34,35,19,17,7
"484",3,2,1,0,1,9,24,49,100,59,32,43,44,63,52,50,63,79,71,36,16,14,5,3
"461",67,36,28,13,8,8,167,206,320,198,217,187,196,262,253,243,319,518,609,531,381,257,189,134
"3687",37,16,7,4,2,42,131,125,85,119,85,59,67,88,82,74,84,131,126,127,96,67,51,72
"317",54,31,21,14,5,4,43,87,162,91,117,171,221,251,240,222,325,532,502,313,258,175,113,85
"545",86,31,25,14,7,13,112,318,538,267,190,189,242,304,266,275,295,536,599,404,295,223,144,102
"410",83,42,28,17,7,9,43,81,169,127,177,200,281,288,346,317,395,560,758,528,278,170,174,110
"3566",8,4,3,0,1,1,2,10,17,10,16,13,16,34,16,10,17,31,43,40,34,37,36,28
"3049",9,6,2,2,4,0,10,36,42,16,22,24,39,37,34,46,48,72,111,149,70,60,36,25
"3093",54,30,13,16,3,17,96,328,287,357,283,215,227,267,271,260,248,273,369,327,282,150,111,95
"297",54,52,23,14,13,33,140,225,332,266,258,253,250,293,263,324,374,541,602,520,374,262,154,113
"330",17,15,4,2,36,23,56,119,330,370,179,138,176,150,170,188,162,183,194,112,80,44,40,20
"2000",19,13,10,3,1,21,86,154,339,355,148,185,215,292,247,268,282,328,347,251,202,91,61,27
"3553",42,23,13,14,7,5,21,19,36,66,69,80,103,109,148,159,144,230,248,209,174,141,105,78
"2010",16,9,8,3,4,7,44,90,286,420,243,202,253,285,242,266,289,324,367,246,155,69,69,39
"2023",4,0,1,0,0,5,20,36,45,39,18,20,20,28,23,25,26,15,22,7,6,3,11,0
"3573",6,4,2,1,0,2,4,4,18,11,14,13,17,44,30,41,28,26,44,43,28,32,18,14
"3402",13,6,4,26,1,52,86,106,166,162,145,151,142,146,144,167,183,236,271,263,193,123,63,29
"3656",78,45,39,19,7,6,58,108,174,71,102,182,200,257,260,244,295,497,577,339,272,163,150,124
"3534",41,22,14,4,3,27,48,68,110,113,137,122,114,107,111,139,152,238,289,267,210,145,98,76
"520",0,1,0,2,0,19,68,85,78,40,42,65,78,65,74,75,80,70,69,33,20,17,3,6
"3501",11,2,2,2,1,0,1,7,17,22,17,14,16,25,30,11,20,37,48,36,46,40,25,19
"3458",7,1,2,1,0,0,10,29,39,49,24,19,35,49,38,50,51,57,44,41,17,16,10,7
"407",16,6,1,4,0,3,14,34,61,139,171,70,81,78,115,73,89,83,100,74,64,53,37,20
"3440",14,13,15,4,12,29,70,201,497,311,160,140,158,165,167,163,156,201,202,192,107,61,50,41
"487",61,30,20,8,9,10,50,77,138,114,146,166,207,242,247,292,396,726,582,387,310,286,227,150
"546",32,14,6,7,14,32,27,77,292,341,121,123,137,150,139,152,166,189,167,136,79,70,56,28
"265",75,31,21,12,11,8,42,89,150,249,235,260,258,289,300,319,374,562,742,518,395,236,184,127
"3628",6,2,1,2,2,7,32,24,46,35,38,39,45,41,40,42,71,91,100,80,69,42,29,24
"3373",8,3,2,2,0,3,78,50,67,112,84,73,80,107,106,85,101,136,176,149,90,49,37,19
"355",28,17,9,4,3,7,16,77,233,303,196,227,250,258,245,189,230,308,344,282,168,128,92,50
"2009",31,15,10,9,10,29,11,60,103,68,68,100,116,118,149,118,183,292,310,227,174,119,101,62
"339",18,13,10,4,5,15,15,35,17,31,34,35,44,40,41,62,64,162,209,201,60,48,40,27
"502",15,11,7,3,5,3,18,69,114,127,130,130,174,162,210,225,281,465,453,279,184,96,69,44
"3100",53,15,19,10,3,3,11,18,38,32,25,55,51,51,53,65,90,99,166,173,168,129,121,86
"439",42,24,10,10,3,14,14,53,66,77,95,112,135,152,171,169,191,288,371,212,131,126,102,68
"217",37,17,4,14,0,3,36,79,231,313,275,274,369,398,370,360,396,419,405,395,290,166,87,57
"307",126,57,34,28,23,24,79,112,229,217,220,205,260,302,349,325,357,599,716,548,446,340,225,194
"389",42,33,10,6,4,4,41,30,75,108,109,119,122,168,148,122,145,216,238,258,233,122,80,76
"312",126,63,45,20,12,24,75,92,188,156,170,235,293,267,302,302,342,532,699,561,382,280,246,230
"3674",27,7,5,7,4,20,57,106,455,424,172,176,235,227,189,231,224,366,341,245,161,79,76,57
"306",37,19,13,10,9,4,49,170,208,203,108,103,137,183,133,150,156,275,311,226,207,135,131,67
"308",39,30,15,5,3,4,7,37,147,126,170,130,176,126,140,114,187,260,214,160,128,96,83,78
"401",86,65,37,18,15,6,35,70,173,166,198,253,259,312,284,315,313,467,553,610,438,330,237,145
"412",73,38,14,17,10,15,54,120,179,197,212,275,264,300,334,306,324,426,470,432,266,231,192,122
"3078",12,12,5,4,2,18,51,129,211,138,64,70,77,59,73,94,124,94,130,121,74,46,33,35
"3119",33,10,2,2,0,18,85,197,459,287,137,126,95,95,109,106,120,176,225,181,72,68,41,39
"82",11,6,10,2,3,12,9,44,51,46,51,50,62,73,64,72,84,108,118,104,59,61,42,19
"3632",82,37,24,12,10,8,54,116,166,96,84,122,166,172,250,198,366,552,499,351,309,257,218,130
"3497",25,5,3,2,0,2,5,12,58,60,76,94,109,89,79,99,121,127,101,121,60,33,25,17
"3245",1,0,0,0,0,0,4,0,0,2,2,3,2,4,123,10,0,1,0,0,0,0,42,0
"349",31,17,9,5,5,1,19,28,75,36,60,61,77,88,99,125,168,289,290,242,176,99,88,64
"415",26,21,11,14,6,15,46,107,540,350,117,82,114,150,133,127,105,190,250,189,123,134,84,31
"481",29,31,16,6,5,1,31,43,63,87,114,130,149,149,159,153,140,183,250,293,193,127,91,63
"3676",11,6,5,1,0,4,9,17,39,39,47,62,85,102,81,95,107,112,150,130,86,50,24,37
"539",48,13,16,5,4,29,144,168,217,242,215,265,269,303,243,256,303,364,525,463,342,223,125,68
"3389",15,4,0,0,2,1,12,28,52,89,36,41,48,62,57,74,70,161,163,139,83,29,17,17
"228",20,12,5,5,17,12,78,342,502,288,105,135,125,124,121,113,147,131,156,85,68,45,46,36
"386",21,7,6,4,2,3,36,129,338,417,171,162,181,253,202,184,172,172,186,131,89,37,47,38
"3387",7,7,3,4,2,2,7,45,65,19,33,27,33,38,52,39,43,45,54,35,33,18,14,12
"3337",2,0,0,3,1,0,1,9,7,23,30,18,14,38,23,40,33,40,34,36,26,8,2,0
"310",18,10,4,0,3,18,36,65,149,155,108,100,138,117,94,99,114,181,213,145,101,73,40,29
"3092",28,14,10,10,3,15,63,101,176,277,192,198,179,191,138,165,159,206,289,285,224,114,62,64
"3016",51,34,23,12,6,22,63,144,287,340,253,325,368,375,390,379,424,530,609,464,383,231,121,109
"3110",40,20,16,8,5,7,28,47,82,109,97,112,139,103,124,147,157,158,260,193,127,83,72,53
"3662",12,10,12,0,5,5,4,8,11,16,24,44,35,47,54,48,59,52,71,81,46,29,26,23
"296",43,31,9,9,4,16,34,88,256,238,211,193,236,219,195,201,224,299,260,222,165,141,119,80
"3063",15,8,7,1,1,3,1,1,18,15,8,19,21,23,26,26,19,38,41,44,28,30,13,17
"3367",7,0,0,0,0,26,91,165,218,242,153,111,158,126,137,141,118,208,158,112,89,44,19,21
"3085",23,10,7,7,1,4,22,41,78,80,83,84,123,105,108,100,113,154,234,201,156,110,84,50
"282",26,15,7,1,10,2,11,35,55,92,63,105,124,132,138,112,138,213,257,207,134,65,67,58
"351",32,17,7,4,4,9,109,217,557,119,114,137,183,188,208,189,178,210,198,196,121,73,44,37
"3077",25,16,7,6,12,3,0,16,23,40,32,71,42,72,68,57,92,143,184,215,179,133,64,51
"3571",28,17,10,4,5,2,3,7,16,23,18,31,37,30,33,53,48,84,93,100,87,79,58,40
"3242",8,6,2,2,5,5,38,68,169,184,129,69,68,113,105,91,99,138,161,142,81,67,31,17
"3151",13,9,1,0,1,4,5,11,12,31,23,24,28,28,30,33,45,79,91,70,50,47,16,15
"341",15,13,4,2,4,3,10,24,109,84,76,91,84,91,81,107,148,194,204,166,95,70,56,33
"3221",3,2,0,0,4,1,7,31,87,77,23,15,31,21,31,22,19,27,34,23,16,11,2,2
"3083",43,16,11,11,8,0,3,14,64,72,80,47,65,75,81,62,74,114,189,186,111,105,77,62
"239",24,30,37,13,9,14,88,189,363,222,131,116,105,112,124,111,133,206,215,182,121,94,65,45
"278",15,7,0,3,0,23,32,29,34,40,61,47,48,53,33,55,49,98,106,61,44,45,35,21
"326",83,58,18,5,9,10,27,143,182,145,137,189,250,277,267,276,364,543,664,517,298,254,181,152
"232",20,7,6,9,11,9,3,13,47,108,98,108,124,159,155,133,134,126,134,88,77,42,31,27
"356",12,5,1,2,2,2,7,56,70,66,46,56,74,88,107,102,109,181,181,139,114,59,60,30
"3374",19,10,6,17,5,9,18,44,65,153,190,249,302,364,331,364,401,470,402,289,206,89,47,30
"399",32,19,10,2,13,15,43,44,32,45,49,47,57,38,49,48,57,71,129,111,92,69,53,38
"143",22,7,5,2,2,29,104,251,272,243,133,105,123,122,95,95,137,135,182,133,76,90,60,33
"157",31,15,10,6,3,3,16,50,90,102,100,108,109,142,144,128,147,212,291,234,133,121,79,69
"398",26,8,9,2,3,6,52,97,171,136,138,135,173,182,174,235,262,314,370,337,271,182,71,39
"3081",27,21,15,10,5,0,6,17,26,60,37,45,56,74,72,75,65,87,137,123,113,104,48,47
"3088",15,7,4,2,2,2,4,25,26,36,34,40,44,44,30,48,51,74,120,110,75,70,35,23
"243",12,19,3,7,2,18,82,93,246,150,72,60,57,79,52,63,76,90,142,129,65,46,38,23
"3232",26,18,14,8,2,19,20,62,215,252,169,169,199,196,177,174,155,239,285,256,147,87,58,33
"3312",18,12,2,7,7,23,16,52,75,51,45,78,79,117,111,106,101,241,270,187,92,68,35,54
"295",76,51,11,6,10,33,23,41,79,93,132,130,156,139,146,163,120,315,275,200,148,107,95,92
"366",38,23,17,11,3,6,3,36,51,73,72,83,112,135,156,135,165,262,347,281,182,139,89,66
"216",11,5,6,1,2,1,3,20,22,21,75,41,53,45,61,52,62,55,56,82,63,40,32,17
"3349",12,10,2,3,0,4,33,43,100,122,136,169,189,211,194,219,189,170,229,222,130,54,39,19
"3340",1,1,0,0,0,1,2,7,13,12,12,16,15,28,26,16,24,30,30,28,20,14,12,8
"414",33,5,8,0,4,12,32,61,262,250,109,111,158,188,169,128,175,182,281,162,129,70,35,25
"323",19,11,10,5,2,13,30,173,438,209,117,118,141,148,130,118,139,151,178,168,101,95,50,31
"3315",3,2,0,0,0,1,49,38,48,80,59,66,84,90,89,124,150,230,296,175,116,39,39,19
"3408",14,7,6,1,3,1,8,43,88,86,77,104,92,103,98,101,125,153,174,157,116,83,48,31
"485",6,5,3,6,9,4,14,44,106,127,70,79,102,83,61,74,87,78,95,45,26,31,11,12
"119",4,4,1,1,1,2,22,7,18,12,19,18,18,14,39,16,27,48,36,25,19,11,11,5
"3365",21,16,1,2,1,3,10,34,77,62,70,96,90,95,126,116,108,129,205,171,114,70,58,54
"460",51,37,13,15,12,6,36,89,204,427,216,277,268,244,269,231,300,406,593,451,340,204,162,93
"3113",32,28,9,4,4,6,26,52,85,153,119,110,119,120,110,127,139,176,229,214,138,89,80,50
"3357",14,7,2,4,1,6,7,30,48,45,58,51,68,66,62,74,89,156,177,147,127,72,55,43
"400",15,5,3,4,1,2,6,12,31,31,25,26,77,42,55,64,90,113,123,163,78,28,20,17
"3391",14,12,6,2,0,2,2,9,19,14,8,23,28,26,30,35,26,59,49,73,67,25,24,14
"390",18,1,5,0,3,9,21,66,119,108,44,42,45,62,44,54,48,72,84,81,66,30,26,8
"3668",43,20,11,4,1,7,37,77,83,63,47,65,68,64,74,60,101,114,162,142,110,77,61,40
"3388",9,5,0,0,1,0,3,30,37,33,40,30,48,47,59,45,71,150,171,139,102,46,38,15
"3425",23,12,2,3,0,1,5,53,68,43,53,42,37,40,39,63,70,85,71,88,82,90,56,59
"3413",9,3,5,3,2,0,3,16,43,33,42,43,45,50,75,66,64,125,136,102,70,38,44,16
"393",30,26,18,6,4,2,9,27,70,54,73,60,68,123,134,120,156,303,440,189,128,87,82,58
"471",23,21,8,6,0,5,29,57,58,72,81,108,90,146,105,113,119,154,219,237,174,119,70,59
"3075",3,1,1,0,0,1,6,3,19,24,15,19,25,25,23,20,36,39,13,22,11,13,7,6
"3592",20,9,1,3,7,5,12,15,13,15,19,31,35,39,32,34,52,86,113,86,80,67,46,21
"418",12,5,3,0,3,1,11,50,164,311,100,60,75,104,61,60,64,93,119,105,70,34,23,26
"3070",17,11,6,2,1,3,0,14,8,13,13,14,31,30,35,39,55,71,66,92,71,54,45,26
"3537",15,4,7,7,7,1,6,17,62,63,48,62,42,46,51,58,61,75,139,119,78,52,63,26
"408",34,7,9,10,0,10,37,16,52,52,89,99,109,95,86,128,127,288,228,202,138,96,81,56
"3060",13,5,4,3,2,0,1,18,10,12,13,17,22,21,34,23,33,56,60,59,51,38,34,19
"332",16,8,6,3,2,2,10,21,37,66,95,81,96,96,150,168,202,295,267,234,108,78,48,37
"342",18,10,9,6,2,2,8,50,78,60,54,69,67,100,131,156,221,208,201,197,120,58,48,41
"364",33,33,20,3,6,12,17,44,109,114,53,56,62,61,70,85,89,123,151,161,129,92,94,69
"331",47,40,12,5,2,5,53,21,39,47,49,68,79,93,99,121,149,188,232,198,157,124,94,79
"443",18,10,5,1,0,0,1,5,12,28,8,17,25,36,34,25,47,39,47,53,50,38,20,25
"260",3,1,5,0,1,0,2,8,23,25,7,10,12,9,13,5,5,5,7,5,5,4,1,1
"3454",47,17,4,8,8,4,0,9,9,16,31,24,43,50,51,55,71,73,128,120,100,84,68,43
"321",23,10,7,8,7,13,16,51,137,401,177,141,180,237,170,148,173,203,243,180,84,36,36,22
"372",26,12,8,4,2,2,4,1,14,29,37,30,30,43,37,40,45,60,52,61,68,36,30,34
"3549",26,14,4,3,6,1,2,7,30,33,29,38,40,39,39,41,35,77,119,132,117,63,45,46
"3562",30,12,8,3,4,3,0,23,31,37,46,36,46,43,50,41,59,83,149,141,133,107,86,54
"3112",47,17,16,12,6,7,22,83,184,311,197,158,167,196,194,210,181,327,435,397,321,185,129,86
"3074",16,6,12,4,1,3,3,16,42,31,43,26,40,34,35,50,38,41,65,61,48,20,26,22
"302",30,18,16,8,8,1,25,78,96,61,39,67,78,87,128,155,180,270,312,181,112,96,63,55
"3065",14,8,5,3,3,3,1,11,27,38,29,16,15,23,17,27,14,37,46,37,38,22,17,24
"3489",11,1,2,1,0,0,13,42,133,138,72,75,95,71,109,91,55,82,95,84,48,28,28,24
"467",45,21,7,7,8,36,80,168,353,250,148,105,112,117,121,128,134,194,277,213,167,109,97,72
"314",15,8,10,10,3,15,59,106,283,303,159,94,130,144,106,78,93,122,122,92,71,49,29,28
"144",11,6,3,0,3,9,3,14,55,91,75,76,68,77,63,59,74,81,91,45,33,31,25,27
"322",27,8,10,9,2,16,21,26,90,121,110,87,87,118,113,121,138,135,125,118,74,69,36,32
"3354",16,7,2,1,1,7,14,50,54,74,69,98,84,140,147,181,155,170,229,242,150,75,52,36
"3107",52,24,11,1,9,18,37,64,132,175,125,140,167,178,147,189,191,246,304,298,254,173,127,87
"3648",20,5,3,6,1,15,16,63,109,197,113,53,67,84,73,102,71,95,115,125,72,48,52,24
"3091",15,6,6,4,3,1,2,21,18,21,28,19,21,23,30,36,39,50,76,38,48,48,29,22
"3067",24,11,1,3,3,4,12,22,29,33,28,43,41,46,39,46,27,49,90,64,72,42,39,24
"3304",11,4,5,2,3,26,47,76,80,66,54,62,48,74,70,74,69,99,92,108,71,58,40,16
"3249",14,7,3,1,2,10,7,42,90,91,37,35,51,40,43,36,52,43,49,40,43,44,30,23
"3417",22,11,13,6,4,16,21,27,72,61,73,84,95,95,98,109,139,143,160,118,91,70,57,37
"3421",10,0,4,0,0,3,2,19,12,17,19,19,28,27,23,35,33,69,66,39,24,29,13,15
"3414",16,8,6,5,3,8,30,57,94,86,74,84,79,82,99,80,92,109,143,123,129,73,51,59
"3346",24,13,5,2,3,19,38,40,81,86,100,115,125,108,132,135,137,161,214,143,131,95,73,38
"3544",21,3,2,1,2,3,2,25,36,25,31,56,43,41,54,45,59,94,131,117,86,72,59,47
"3599",19,7,6,8,2,8,11,21,36,62,52,71,93,81,105,97,126,110,155,133,68,56,34,32
"365",20,6,9,1,1,5,3,14,31,30,36,53,52,38,52,66,58,81,129,126,105,86,77,34
"3047",13,10,5,3,0,8,13,14,12,33,23,29,28,38,51,34,57,70,111,114,80,43,33,32
"409",32,27,14,3,3,3,1,22,15,35,32,57,54,76,58,69,59,80,109,100,89,41,52,44
"3404",3,6,3,2,2,0,6,21,46,34,42,46,51,68,63,60,52,98,85,79,65,44,20,21
"3042",13,21,2,4,3,3,6,10,62,34,33,34,33,30,40,34,47,60,94,63,62,40,39,23
"3297",9,7,2,3,1,24,33,33,54,39,19,35,35,44,32,42,36,54,77,105,83,28,27,16
"3420",14,5,1,1,0,16,62,69,95,85,71,68,60,55,69,75,84,125,138,111,96,60,39,31
"3319",19,7,6,4,0,1,5,11,37,49,49,52,53,68,69,58,84,99,153,119,70,32,37,33
"3637",14,10,8,5,3,5,25,44,93,81,61,67,72,97,72,97,94,130,187,144,123,115,81,54
"3053",25,10,6,7,3,1,3,9,8,36,23,23,20,19,26,19,21,29,35,50,36,43,49,45
"3339",4,2,5,0,1,1,10,15,55,34,42,31,62,51,71,67,57,121,118,100,54,32,27,12
"3569",38,20,11,3,2,1,8,11,16,34,20,38,38,33,48,52,63,70,112,111,101,67,62,41
"3584",33,13,6,3,0,11,41,87,155,104,65,65,56,51,63,66,64,74,107,124,94,91,73,40
"83",14,3,9,3,2,9,81,91,178,234,102,117,124,106,108,163,151,203,135,101,82,39,39,39
"3576",12,4,3,1,2,0,29,73,117,109,75,50,71,81,106,99,105,134,163,156,110,76,34,35
"3574",24,12,5,5,1,0,3,3,10,26,21,29,43,40,43,56,56,90,112,106,92,88,69,39
"420",14,3,3,6,0,1,0,16,24,32,45,34,54,49,58,56,69,111,114,121,102,76,41,32
"3306",22,8,4,1,0,1,6,43,69,55,44,61,47,56,62,51,59,82,125,139,108,52,38,27
"416",35,12,8,10,6,1,13,35,85,70,61,66,75,81,105,98,97,129,167,160,93,80,79,52
"274",26,16,5,4,4,15,26,43,114,118,91,78,118,135,128,105,158,174,273,215,157,110,67,60
"353",22,10,6,4,2,6,14,27,65,70,84,60,68,93,72,70,87,124,120,95,99,63,43,31
"258",36,16,14,4,3,21,35,61,58,88,53,85,129,107,75,93,98,126,192,180,146,120,77,50
"3313",11,8,2,2,1,0,5,21,26,27,24,32,34,28,39,49,38,55,106,94,94,47,39,17
"373",13,6,6,1,7,2,10,7,16,28,20,36,39,33,47,43,36,44,55,53,53,24,19,17
"3423",28,13,10,6,3,6,25,52,76,145,153,190,249,247,265,261,309,364,365,282,234,99,92,64
"3432",1,3,5,2,0,0,30,2,3,4,5,5,4,1,14,4,2,6,3,0,4,0,0,1
"3410",19,10,3,12,0,4,7,18,65,52,73,63,71,60,83,82,89,103,150,122,78,59,55,32
"3080",23,14,7,9,4,2,5,19,66,64,52,36,42,66,65,57,63,69,118,124,81,63,49,45
"3382",29,11,3,4,12,2,25,91,202,224,123,118,121,88,104,99,133,154,207,153,107,106,60,43
"3384",26,14,3,2,0,5,24,29,90,98,68,71,77,76,67,48,85,116,137,93,85,51,46,28
"3663",33,9,7,4,6,11,59,163,203,141,77,78,76,78,56,70,88,102,164,122,116,82,60,53
"3579",29,19,11,8,3,4,5,9,8,18,22,27,38,50,36,35,46,68,75,72,64,72,66,45
"397",19,6,2,2,1,1,1,8,32,20,18,24,28,25,47,36,38,70,69,74,89,53,71,36
"3581",27,11,7,7,4,2,22,33,45,37,40,41,34,68,64,73,64,84,96,116,97,66,66,36
"3041",18,15,2,6,0,0,6,30,23,19,31,18,18,34,39,27,47,58,49,59,53,62,56,39
"120",16,12,7,5,2,4,3,5,21,30,42,42,37,54,56,51,86,94,167,140,86,65,58,29
"241",27,12,10,6,3,26,35,87,86,83,87,101,87,82,73,67,87,119,146,144,83,68,69,38
"3298",13,6,1,2,1,1,13,51,64,50,50,58,69,70,87,87,94,115,155,121,114,57,39,26
"3333",2,1,3,1,0,3,9,9,1,1,2,9,7,11,6,4,9,10,20,8,9,4,6,4
"3364",21,3,4,2,2,1,20,7,37,33,34,48,82,74,81,89,113,117,140,109,92,47,73,29
"3332",8,6,7,2,2,1,7,22,24,22,28,44,47,54,63,50,61,127,121,77,44,38,12,18
"244",29,31,8,5,2,0,19,16,50,55,53,39,55,49,71,74,116,133,196,156,169,91,86,57
"3407",19,8,3,4,1,1,12,27,51,72,60,54,58,86,76,72,88,147,172,130,98,72,50,35
"3580",19,8,7,2,4,2,4,19,30,29,50,36,38,44,52,48,58,85,93,96,95,67,53,44
"261",44,18,8,13,9,31,24,38,107,133,95,91,74,70,58,84,100,113,152,137,100,82,72,56
"3419",18,10,6,15,4,12,39,56,67,91,52,48,43,62,49,71,76,119,136,120,80,42,50,25
"3558",24,9,4,0,2,4,12,32,47,51,61,78,66,99,109,77,108,143,166,195,138,76,63,43
"3412",22,11,5,3,0,2,0,13,55,56,49,41,53,69,63,55,105,102,113,104,89,68,52,29
"3068",19,9,4,7,5,2,0,11,14,36,57,34,41,63,50,56,55,85,86,106,63,31,39,32
"3300",12,8,6,1,0,1,16,50,47,71,55,64,69,77,95,114,99,116,258,177,156,88,71,24
"3358",26,2,1,0,0,1,0,15,41,54,53,39,54,47,68,64,71,120,136,130,84,67,51,31
"3180",24,13,22,1,0,7,17,18,56,52,76,100,128,127,175,146,207,184,207,210,143,98,68,58
"3064",64,28,24,13,7,9,19,74,134,86,51,57,74,67,82,84,93,115,144,198,152,106,82,63
"3411",17,16,15,3,1,1,3,31,66,60,56,68,103,91,105,80,109,101,161,168,120,89,58,42
"3455",4,1,2,0,0,0,0,5,13,6,10,11,18,24,14,20,15,33,35,37,29,14,9,7
"3673",23,7,9,1,0,1,3,4,43,82,40,41,50,35,51,44,63,71,104,126,86,46,56,18
"3415",14,8,8,3,2,9,14,39,61,126,49,41,45,55,36,53,72,80,149,128,59,45,62,30
"3321",19,6,3,4,1,1,6,15,34,45,41,29,57,49,51,77,77,129,150,138,96,107,76,44
"3405",12,7,2,2,1,2,6,12,25,32,33,28,29,24,36,32,44,58,121,79,43,35,49,32
"3046",23,19,6,3,0,2,12,13,7,17,42,19,19,20,28,35,32,39,50,54,45,34,26,20
"3409",40,18,7,8,3,23,85,227,352,259,228,207,217,219,226,204,262,327,385,335,219,182,140,85
"419",30,15,4,4,10,5,6,7,19,78,81,34,31,32,34,47,55,56,68,58,44,47,34,36
"3368",13,12,4,1,3,1,5,40,56,69,87,78,87,105,109,117,120,187,196,110,120,80,36,14
"3076",22,21,6,6,4,0,5,20,66,50,41,44,61,60,99,75,92,140,190,196,137,102,69,52
"3422",7,4,6,2,0,1,11,58,35,84,60,64,58,84,81,94,86,131,187,142,62,66,29,23
"3546",13,7,1,2,3,0,0,9,6,10,10,12,10,8,10,9,15,22,31,48,26,33,22,17
"262",11,12,5,3,0,11,20,27,42,58,64,59,44,53,69,60,76,142,151,143,101,74,43,28
"324",19,17,8,11,6,29,201,472,569,350,154,180,153,151,146,138,148,225,201,162,109,75,63,48
"3044",11,7,4,1,1,2,6,0,5,3,5,5,12,22,12,16,23,22,18,23,24,14,4,13
"3377",16,3,4,2,3,0,6,20,77,64,43,42,74,74,103,80,89,153,184,129,104,56,54,29
"3322",14,5,2,0,0,2,4,9,22,36,27,20,32,22,38,33,46,55,60,53,58,38,21,35
"436",17,18,4,4,2,1,0,27,20,20,25,30,28,38,30,34,40,45,43,49,51,52,44,30
"344",30,10,2,1,2,12,20,60,51,27,38,60,49,57,62,41,53,97,119,108,104,73,62,25
